0,1,prob
0.675,0.625,0.10000000000000002
0.875,0.575,0.14
0.875,0.675,0.04000000000000001
0.675,0.575,0.06
0.625,0.225,0.029999999999999995
0.875,0.625,0.10000000000000002
0.225,0.875,0.05
0.225,0.675,0.029999999999999995
0.575,0.875,0.05
0.575,0.625,0.029999999999999995
0.575,0.225,0.029999999999999995
0.625,0.875,0.06
0.625,0.675,0.029999999999999995
0.625,0.575,0.05
0.675,0.875,0.07
0.875,0.225,0.04000000000000001
0.675,0.225,0.029999999999999995
0.575,0.675,0.020000000000000004
0.225,0.625,0.04000000000000001
