0,1,prob
0.525,0.975,0.06
0.875,0.975,0.17999999999999997
0.875,0.775,0.07999999999999999
0.975,0.775,0.13
0.525,0.775,0.04000000000000001
0.525,0.125,0.029999999999999995
0.975,0.875,0.09000000000000002
0.875,0.525,0.05
0.775,0.875,0.06
0.525,0.875,0.029999999999999995
0.775,0.525,0.05
0.125,0.775,0.010000000000000005
0.125,0.975,0.029999999999999995
0.975,0.525,0.04000000000000001
0.775,0.975,0.06
0.975,0.125,0.020000000000000004
0.875,0.125,0.020000000000000004
0.125,0.525,0.020000000000000004
